Tweet	Offensive	Targeted	Target
@severvoinescu @itmorar Au funcția ‘Translate’	NOT	UNT	NULL
@radusmall @victore_1974 Tu nu mai ești ue.	NOT	UNT	NULL
„CULTURA este cea care faciliteaza indeplinirea oricarui plan curajos de CX” – Anca Serbanescu	NOT	UNT	NULL
@mybabygonloveme AUGUST? PLM TOATA VARA SE DUCE PE PULA	OFF	TIN	OTH
De 30 de ani așteptăm starea de urgență.	NOT	UNT	NULL
@futacu @Sorin_Patiu Toate cifrele sunt spuse de Tătaru, la întrebarea unui jurnalist. Eu n-am calculat. Nu raportează periodic, doar dacă sunt întrebați.	NOT	UNT	NULL
Nu puteți întâi închide oamenii în casă și apoi să gândiți soluții! Căci ne-ați obișnuit, gândiți greu,,de îndată" nu știm când este la dumneavoastră pus în practică!	NOT	UNT	NULL
#CIO Comitetul Internaţional Olimpic, criticat după ce doi boxeri turci au fost infectaţi cu noul #coronavirus	NOT	UNT	NULL
@ZoliBara @voiculesti In cazul acesta, compleCtat.	NOT	UNT	NULL
Lumea de după …	NOT	UNT	NULL
Recomandăm folosirea surselor oficiale în completarea documentelor necesare pt activitățile din afara locuinței, în perioada restricțiilor determinate de #COVID19. Fiți grijulii cu datele dvs și faceți o minimă documentare înainte să le introduceți online!	NOT	UNT	NULL
French toast cu fructe si miere -	NOT	UNT	NULL
@ECiocu dacă tot avem timp si avem ceva in comun(bucătari) am 3 intrebari:	NOT	UNT	NULL
Sunteti in cautarea unui hibrid de floarea soarelui performant, cu un randament ridicat de ulei?	NOT	UNT	NULL
Am fost la Kaufland. Am luat și eu ce-am mai găsit: caviar, foie gras, cremă de hribi cu trufă albă, terină de struț cu stafide aurii și un bax de Evian…	NOT	UNT	NULL
În cât timp putem produce medicamente pentru Covid-19 în România?	NOT	UNT	NULL
@SilviuFoca Știu despre ce vorbești, mă îngrețoșează reclama aia, conceptul, de fapt, că-s mai multe versiuni ale reclamei. Și le mai și difuzează nelimitat... 🙄	OFF	TIN	IND
@JAy_FLo92 Am zis bine ca mai avea sa se blocheze doar  pe ea !  Da-o in plm de muiere !	OFF	TIN	IND
Prezentul ne dovedește încă o data ca viitorul nu poate fi decât digital.	NOT	UNT	NULL
Tu întrebi care este scopul notificării unei aplicații de știri ?	NOT	UNT	NULL
@jsalaxy și dacă ar purta you'll be dead :)	OFF	TIN	IND
Mărturia sfâșietoare a unei jurnaliste din Italia: ”Bergamo nu cântă ci numără morții”...	NOT	UNT	NULL
@NOTSATISFYlNG @valis2023 vai sami bag pula cu sunet ii si mai rau	OFF	TIN	IND
există vreo sursă oficială privind numărul de oameni testați pentru coronavirus în românia?	NOT	UNT	NULL
Danemarca se grăbește cu legea de urgență asupra coronavirusului	NOT	UNT	NULL
Și cu gripelnița asta: vine chinezu' cu brațele pline, prieten bun și vechi, să te scoată din căcat, iar tu, nimic, deși ești în cloacă pân-la nas. Capra, cu cât îi mai râioasă, cu atât ține coada mai sus! Anii trecuți, alte animale au dat flit japonezului. Politicieni, ce plm!!!	OFF	TIN	OTH
@CorinaCg3 Vom putea in continuare , doar sa avem rabdare .	NOT	UNT	NULL
Un înalt prelat al Bisericii Ortodoxe, doctor în teologie, recomandă atacarea virușilor cu apă sfințită, dangăt de clopot și post	NOT	UNT	NULL
Usturoiul este o planta medicinala, alimentara dar si condiment.	NOT	UNT	NULL
Untișorul oprește evoluția varicelor și vindecă hemoroizi sângeroși -	NOT	UNT	NULL
Florin Cîțu: "Amânarea plății ratelor înseamnă o păsuire. Ratele trebuie plătite ulterior. Românii să fie foarte cumpătați"	NOT	UNT	NULL
@oanyyyy cum iti dicteaza inimioara, practic, ce-am inteles e ca web nu e egal cu zici ca suni si nu mai suni, deci trebuie sa mai lucrez la dispecer	NOT	UNT	NULL
andreea nu ti mai fute genunchiul la fiecare 3 luni challenge failed	OFF	TIN	IND
Să-l pună dom'le pe Voiculescu, să-i facă omului o bucurie, că de când tânjește 'mnealui (și nu numai!). In plus avem nevoie de din ăștia, competenți...	NOT	UNT	NULL
#JO2020 #Coronavirus: Organizaţia Mondială a Sănătăţii salută ''sacrificiul'' organizatorilor Jocurilor Olimpice de la Tokyo	NOT	UNT	NULL
@JeanTheo14 Cu tulpina cea mai ai naibii e o enigma. Am auzit-o spusa si de dr. nostri.Unul nu a explicat cum,ce,de ce....Nu stiu ei? sau au gandit ca ne pun creierii pe bigudiuri -si trebuie sa trecem prima data pe la Fac. Medicina?	OFF	TIN	IND
Avion Tarom întors pe Aeroportul Otopeni, din cauza unei pasagere suspecte de coronavirus...	NOT	UNT	NULL
@libertatea O posibilitate : nu ar fi mai eficient ca guvernul sa se implice in a cumpara anumite clădiri  in toată țara cu potențial de a fi retrofited rapid chiar și hoteluri disponibile pentru vânzare in situația acută in care ne aflam cu toții ? Oricum totul costa.Răspândiți acest mesaj.	NOT	UNT	NULL
Decalogul lui Daea:Dezinfectarea piețelor și asigurarea de echipamente de protecție pentru vânzătorii de produse agroalimentare din piețe;Continuarea și operaționalizarea tuturor programelor de susținere existente în cadrul MADR ( tomate, usturoi, lână, motorină, etc.)	NOT	UNT	NULL
@DacAntic @CachetMarie Am familie și cunosc oameni, și e un satuc drăguț lîngă unde bunica mea trăiește i care imi place mult sa ma duc, am prietene acolo și mătușa mea are o casă acolo, imi ar place să traiesc acolo...	NOT	UNT	NULL
Interviu cu cunoscătoarea Orientului Mijlociu despre relaţiile între Iran şi Israel actuale şi trecute, ca şi despre rolul pe care România şi Bulgaria îl pot juca în aceste relaţii	NOT	UNT	NULL
Florin Roman: Am distribuit 50.000 de teste pentru coronavirus; Am găsit stocuri zero când am preluat guvernarea...	NOT	UNT	NULL
Asa-s zilele mele, 1 bunã zece rele	NOT	UNT	NULL
@AlexCodreanu7 Greul in România abia acum incepe ..!! Nu rahatul ăsta de virus imaginar cu scopuri politice mascate !! Ci delicvența care va crește iar autoritățile sunt complet aiurea ...vor fii sute de mii până la urmă ..ce fac cu ei.??	OFF	TIN	OTH
@foreverrainmyg DE CE ARE STAGE NAME COMPUS DIN NUME DE FAMILIE SI PRENUME DE CE ARE ALTA IDENTITATE	NOT	UNT	NULL
Se mai țin curele de slăbire?	NOT	UNT	NULL
@LovePower_page Agonie și extaz 🤣🤣🤣	NOT	UNT	NULL
#Coronavirus: Peste 5.000 de măşti de protecţie, descoperite în cripta catedralei din Washington	NOT	UNT	NULL
@ECiocu mie îmi este milă de el.	NOT	UNT	NULL
@veronik_dan @dandrive65 ..mulți ai dracu și greu de stârpit....hmmm îmi pare cunoscut ...parca aveam și noi o etnie conlocuitoare cu caracteristici asemănătoare ...😁	OFF	TIN	IND
ups, l-au ajuns pe Șică zile grele	NOT	UNT	NULL
Așa ar trebui sa facă și la noi🤣	NOT	UNT	NULL
@testalways Pai nu ma uit, dar vine pe aerisire	NOT	UNT	NULL
@ZoliBara @SorinPaun3 @KlausIohannis Bai, când vezi ce jegosi pe aici, parca înțelegi selectia naturală! Cat de oligofren sa fii sa zici ca eu omor pe unul care are nu stiu cate afecțiuni si nu poate duce o viroza, ca nu stau eu de nebună ascunsă în beci! Bai idiotule, în beci tre sa intre ala cu afecțiuni, nu eu.	OFF	TIN	OTH
@ZoliBara @SorinPaun3 @KlausIohannis Bai poti sa te si spanzuri, la cat de prost esti! Cui ii pasa ce face un ratat ca tine? Mars jegosule!	OFF	TIN	IND
2010 - și tu poți să-ți dai demisia .	NOT	UNT	NULL
@Dan_Tanasa Koae, #sarscov2 e virusul pe care ar trebui sa-l ai in cacatul din teasta, nu  Câțu. Daca ai fi normal. desigur. Din ce pula mea ai trait pana la varsta asta mai maidanezule?	OFF	TIN	IND
Orientările au scopul este de a proteja societățile din UE și activele critice din sănătate, cercetare, biotehnologie și infrastructura esențială pentru securitatea și ordinea publică.	NOT	UNT	NULL
@eftimie Știu mai puțini români care ajung la timp decât trenuri CFR care întârzie.	NOT	UNT	NULL
Izolarea asta e o ocazie bună  pentru unii bărbați să-și lase barbă și mustață. Cum a făcut Năstase în pușcărie	NOT	UNT	NULL
@pinguuina @OvidiuSky @radutimo Să înțeleg ca notificarea asta e printre cele optimiste, de ții sa o tot vezi 😬	NOT	UNT	NULL
#Coronavirus - Preşedintele #Macron promite investiţii masive în sănătate după ce va trece criza	NOT	UNT	NULL
@hoseokspapanasi cred ca e prieten cu spaniile si a venit pe la ele dar uh,, ce cauta in bucataria mea?? bro sunt la mine acasa vreau sa ma pot plimba in prosop fara sa zica nimeni nimic	NOT	UNT	NULL
Cu gura mare dar si cu un suflet pe masura.	OFF	TIN	OTH
@radusmall Pardon, sunt spumat si nu m-am exprimat corect. Care le ai cu engleza si cu legile? 😂	NOT	UNT	NULL
Pe HBO puteți urmări documentarul "colectiv".	NOT	UNT	NULL
@itmorar Covidul Zilelor de Boris Vi(rus)an	NOT	UNT	NULL
@Simona_Halep Ce păcat ca nu sunt toți ca tine! Bravo Simo👏	NOT	UNT	NULL
Halal clasa politica! Ciolanu care are diploma de revolutionar!	OFF	TIN	OTH
Iar în prezent la ce asistăm? La coalizarea epoleților din USR în jurul unui candidat surpriză la președinția partidului. Totul pentru ca partidul să fie smuls din mâinile naivului și idealistului Nicușor Dan, spre a fi livrat părinților săi chimici, SRI – DNA.	NOT	UNT	NULL
Inteleg starea de urgenta, dar chiar sunt aiuritoare cu armata cu humveeuri si automatele la gat prin mijlocul orasului. E cam mult, totusi.	NOT	UNT	NULL
S-o crezi tu că te las să te prăpădești  când gazul nu-i plătit de două luni !	NOT	UNT	NULL
@LTeglas aşa sunt vremurile. nici nu mai ştim de la ce avem ochii roşii: de la febră, televizoare şi dispozitive mobile, lipsa de somn, lacrimi sau alcool.	NOT	UNT	NULL
Zilele astea, doua cuvinte sunt pe buzele tuturor: Coronavirus si Zoom	NOT	UNT	NULL
@ZoliBara Dar ele vin când vor ele, nu când aștept eu să le filmez. :)	NOT	UNT	NULL
Ce interesant, ca să deturneze atenția de la dezastrul din spitale, se anunță testarea tuturor bucureștenilor, deși mai durează săptămâni până să poată testa toți medicii și cazurile simptomatice, darămite 2 mil de oameni. Jenant.	NOT	UNT	NULL
daca mai pronunta secretara mea Johhanissy o singura oara cuvantul razboi cu un virus sau cu orice, ii dau papucii.	NOT	UNT	NULL
wtf o bagă pe mama la secție cu cei infectați cu virusul???? i don’t think so?!!.??? de ce plm trebuie sa fie mama asistenta	OFF	TIN	IND
Până trece haosul, bugetul României dispare cu totul. Nu le-ar ajunge nici 100 de trilioane de euro fomiștilor noștri. Lăcomia e infinită. La fel ca prostia. Cine răspunde? Nimeni.	NOT	UNT	NULL
Plecarea la ora 10:30, din holul de la intrare.	NOT	UNT	NULL
Herpes da,infectarea e fara simptome,in timp boala se manifesta	NOT	UNT	NULL
Planeta #Marte: #NASA UIMESTE Lumea cu o Imagine Impresionanta - #peblog #romania #2020 #news #stiri	NOT	UNT	NULL
Trandafirul are petale dar are si spini (proverb poptamasean) #concursdeproverbefake	NOT	UNT	NULL
dimineața am trecut pe la Lidl - vre-o 20 de oameni afară n rând, la distanță de 1m. Am zis fuck this shit. Acum seara la Mega Image - nici un om, zeeero. Foarte plăcute cumpărături :) #staiacasă #lamagazinsepoate	OFF	TIN	OTH
Iohannis: Situaţia e gravă. Românii să nu vină acasă de sărbători. Vor ajunge în izolare. E trist, dar trebuie să fim sinceri. Vom avea mai multe cazuri...	NOT	UNT	NULL
Ma tin astia pana in nov-stai in casa🥴	NOT	UNT	NULL
@GabrielGiurgiu2 Știu că ești fan Iliescu, altfel nu lucrai la TVR - L 😂😂😂. Vrajeala aia obosită " cu cit bine a făcut țării" spune-o familiilor celor morți degeaba la Lovilutie.	NOT	UNT	NULL
Grupul de Comunicare Strategică: Vârsta medie a pacienților diagnosticați cu COVID-19 este 43 de ani	NOT	UNT	NULL
viitorul meu crush posibil iubit doarme si efectiv ma plictisesc de ma cac pe mine, ce dracu sa fac daca nu pot nici sa flirtez	OFF	TIN	OTH
ba da mai opreste pianu ala ding ding ping țomping da cine te crezi tu	NOT	UNT	NULL
Sfinte Iosife, roaga-te pentru sufletele lor!	NOT	UNT	NULL
„Lumea pe care am construit-o este rezultatul modului nostru de a gândi.	NOT	UNT	NULL
Primul câștigător în toată povestea asta e Big Pharma, prin toate fondurile de urgență deblocate.	NOT	UNT	NULL
@thezvoner @ZoliBara Nu e vorba de managementul bun al stocurilor, ci de faptul ca Auchan, mai ales ala tin Titan (fiind si primul), a creat o reala psihoza mai ales in zona! Practic, primul gand al tuturor de acolo cand vine vorba de cumparaturi e Auchan..un soi de efect al cainelui lui Pavlov...	NOT	UNT	NULL
Royole Flexpai 2 este cel mai nou telefon pliabil, cu display revoluţionar “Cicada Wing”, procesor Snapdragon 865	NOT	UNT	NULL
fute-v-ar câinii de căcați cu ochi	OFF	TIN	GRP
@AlexandraQueenn Ce ti as fute curul mmm	OFF	TIN	IND
@CanYamanNews Spor la treaba, dragul meu Can! Știu ca vei face treaba buna, asa ca nu ma îndoiesc, ca tot ce vei face și pe unde vei păși, va ieși superb 😍😍😍😍😍😇😇😇😇 păcat ca nu este și @dmtzdmr alături de tine atât în film, dar mai mult în realitate! 😔😘😘😘😘😘😘😘Va iubesc mult	NOT	UNT	NULL
Decizie surprinzătoare. Surse: Ministrul Sănătății, Victor Costache, a demisionat	NOT	UNT	NULL
@StirileProTV Poate ca sunt rau dar acum nu ii momentul sa dedicam nici timp nici bani artistilor,sportivilor sau alte forme de entertainer. Sa se investeasca in spitale, desi este al 12-lea ceas.	NOT	UNT	NULL
167 de dosare penale pentru zadarnicirea combaterii bolilor	NOT	UNT	NULL
@MaricaPuiu Ilie Șerbănescu este  analist economic tot așa cum Mihai Gadea este jurnalist	NOT	UNT	NULL
@erikabn2 @_emmabn_ mai mai da ci cu tine mata	NOT	UNT	NULL
Cei care râd în barbă sunt arestații la domiciliu.	NOT	UNT	NULL
Oricum, după epidemia asta vor rămîne cîteva expresii noi: distanța socială, gesturile barieră...	NOT	UNT	NULL
#DIGI Romania: AVERTIZAREA Importanta pentru TOTI Clientii -  #peblog #romania #2020 #news #stiri	NOT	UNT	NULL
Nu de alta dar valul 2 de coroane sau corona conf. opiniei a 1.572.689 de specialisti vine luni,ora 7,data aprox.15 oct.-1 nov.Trebuie sa fim pregatiti!	NOT	UNT	NULL
si wow ce par frumos au acele tipe e asa de lung si pare sanatos cu fir gros cat de sexy imi place parul foarte frumos intr-adevar	NOT	UNT	NULL
Dacă era #MuiePSD la putere sifona toți banii cu starea de urgență. 🤬	OFF	TIN	OTH
Ioan Becali e pregătit să stea în casă în următoarele două luni.	NOT	UNT	NULL
Ce ți-am zis ți-am zis exact ce cred io	NOT	UNT	NULL
Mediul de afaceri cere autoritatilor sa fie consultat inainte de a fi luate masuri cu impact asupra economiei reale	NOT	UNT	NULL
Exclusiv! Accident rutier în localitatea Strunga. Un TIR s-a răsturnat. Echipajul de descarcerare intervine de urgenţă	NOT	UNT	NULL
stare de urgență începând de luni am dat de dracu	NOT	UNT	NULL
Nesimțirea din partea unora nu are limite.	NOT	UNT	NULL
@MonicaKrueger67 Din păcate, unii românaşi au priceput aiurea mesajul şi au închis şi fast food-urile, care nu sunt nici restaurante, nici cafenele, nici baruri. La fast food poţi cumpăra şi de la fereastră, cam ca la farmacii, aşa că e un abuz în a se închide fast food-urile.	NOT	UNT	NULL
lua-te-ar dracu, din cauza ta, ajunsă-s-m să mă distrug cu alcool și droguri tari	OFF	TIN	IND
@severvoinescu @itmorar mi-e teama ca nu vor face nimic cu toata puterea asta si nu vor opri virusul eficient, mai ales Arafat. Atata tot conteaza acum.	NOT	UNT	NULL
Asociatia lui Tiberiu Useriu doneaza Spitalului din Suceava 1.000 de combinezoane si 1.500 de manusi de protectie	NOT	UNT	NULL
@XHRomania Nu cantitatea, numărul reprezintă valoarea, ci calitatea. Apreciez Agenția de Presă Xinhua pentru valoarea ei. Ati fost și sper ca veti rămâne prietenii noștri.Iubim China și pe chinezi.Avem păreri diferite asupra sistemului social.În rest chinezii sunt compatibili cu europenii.	NOT	UNT	NULL
Zilele acestea, un lider PNL, numărul 3-4 din partid, ei au decis ”să-l distrugem pe Coarnă”, în sensul că odată cu starea de urgență se crează o posibilitate pentru a fi reținut/arestat. În două săptămâni voi fi distrus"! Si ce adept galben era acest Coarna !	NOT	UNT	NULL
@groparu știai ce va urma de mult timp	NOT	UNT	NULL
Eu zic că ar fi cinstit să recunoaștem faptul că prea puțini dintre noi ar fi "avut timp" să privească pomii înfloriți, să observe răsărituri și apusuri, să își dea seama că afară este primăvară.	NOT	UNT	NULL
am deschis o reclamatie la Lidl. Sticla de Jack pe care am cumparat-o ieri a inghetat in congelator. Am baut vreo 2-300 din ea si nu am chiorat inca. FirstWorldProblems M-au sunat deja si au pasat situatia producatorului/importatorului. Sa vedem ce urmeaza	NOT	UNT	NULL
26 Martie în istoria românilor	NOT	UNT	NULL
Te plictisești au ba?	NOT	UNT	NULL
@ionutzelgabriel @john0peace @emiltoma_av @DacianSoros Și dracu le deschise ăstora după ce au costumele alea pline de microbi din toate casele de pe unde au umblat ?! sau toți oamenii cu care au intrat în contact ?	NOT	UNT	NULL
@ValentinNebune1 COVID-20 nu a apărut. încă nu a apărut. ce e acum e COVID-19.	NOT	UNT	NULL
Simona_Halep Ieri am revazut finala de la Madrid din 2016 cu Cibolkova, in background in videoul asta cred ca era finala de la Madrid din 2017 cu Kiki Mladenovic, asta e meciul pe care o sa-l revad maine (sambata) in #stauacasa.	NOT	UNT	NULL
Cateva dintre problemele cu care m-am confruntat in ultimul timp si cateva dintre solutiile pe care le-am gasit impreuna cu antreprenorii cu care lucrez in lupta cu aceasta criza cauzata de Covid-19.	NOT	UNT	NULL
